GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
CMTM6              3   32522804   32544403     97      36  129118       1.1653      0.12195
DYNC1LI1           3   32567463   32612373    195      53  129118    -0.013449      0.50537
CNOT10             3   32726637   32815367    548      38  129118     0.065634      0.47383
TRIM71             3   32859510   32933771    404      67  129118        0.393      0.34716
CCR4               3   32993066   32996403     10       6  129118     -0.53334       0.7031
GLB1               3   33038100   33138694    644      62  129118      -0.9534      0.82981
TMPPE              3   33038219   33138689    641      67  129118      -1.0038      0.84227
CRTAP              3   33155450   33189265    166      49  129118     -0.93855      0.82602
SUSD5              3   33191537   33260707    371      45  129118     -0.75877      0.77601
FBXL2              3   33318934   33445505    580      59  129118   -0.0065855      0.50263
UBP1               3   33429828   33481897    253      39  129118       0.4563      0.32409
CLASP2             3   33537737   33759705    896      78  129118     -0.26275      0.60363
PDCD6IP            3   33840063   33911199    425      32  129118      0.42257      0.33631
ARPP21             3   35680666   35835988    739     112  129118       2.6789    0.0036932
STAC               3   36421842   36589499   1117      91  129118     -0.39913       0.6551
DCLK3              3   36753913   36781352    124      47  129118      0.79651      0.21287
TRANK1             3   36868308   36986548    513      58  129118     -0.53634      0.70414
EPM2AIP1           3   37027357   37034795     32      15  129118      -1.0362      0.84995
MLH1               3   37034841   37092337    267      37  129118      0.37447      0.35403
LRRFIP2            3   37094117   37217992    550      48  129118     -0.19424      0.57701
GOLGA4             3   37284682   37408370    548      55  129118     -0.46062      0.67747
C3orf35            3   37426477   37476988    223      63  129118      -1.3607      0.91319
ITGA9              3   37493813   37861281   2181     189  129118      -2.1692      0.98497
CTDSPL             3   37903669   38025960    594      74  129118    -0.014801       0.5059
VILL               3   38032217   38048676     84      19  129118       0.7417      0.22913
PLCD1              3   38048987   38071154    150      41  129118    -0.079229      0.53157
DLEC1              3   38080497   38164228    454      64  129118      0.68828      0.24564
ACAA1              3   38164201   38178733     65      37  129118      0.12617       0.4498
MYD88              3   38179969   38184513     11       7  129118            1      0.15865
OXSR1              3   38207022   38296979    354      87  129118      0.34166       0.3663
SLC22A13           3   38307298   38320161     52      18  129118        0.878      0.18997
SLC22A14           3   38323785   38360064    310      31  129118     -0.08165      0.53254
XYLB               3   38388251   38456467    436      56  129118      0.16189       0.4357
ACVR2B             3   38495790   38534633    206      40  129118     -0.17473      0.56935
EXOG               3   38537763   38583721    203      44  129118     -0.44401      0.67148
SCN5A              3   38589553   38691164    592     105  129118       1.0735      0.14152
SCN10A             3   38738837   38835501    603      81  129118        1.898      0.02885
SCN11A             3   38887260   38995136    552      61  129118     -0.24748      0.59773
WDR48              3   39093477   39138155    247      56  129118     -0.90161      0.81637
GORASP1            3   39138090   39149854     67      26  129118      0.20603      0.41838
TTC21A             3   39149152   39180394    194      41  129118      0.30553      0.37998
CSRNP1             3   39183342   39196093     73      31  129118       0.4169      0.33837
XIRP1              3   39224706   39234112     52      26  129118       1.7464      0.04037
CX3CR1             3   39304985   39323226    120      45  129118      0.21161      0.41621
CCR8               3   39371197   39375171     20      15  129118      -0.1721      0.56832
SLC25A38           3   39424815   39438819     77      21  129118        1.187      0.11762
RPSA               3   39448204   39454033     44       9  129118        1.427     0.076796
MOBP               3   39509064   39570988    483      27  129118     0.096525      0.46155
MYRIP              3   39850405   40301812   2661     140  129118       1.4999     0.066816
EIF1B              3   40351173   40353915     23      11  129118      -1.1435      0.87357
ENTPD3             3   40428647   40470110    247      42  129118      -1.4457      0.92588
RPL14              3   40498783   40503863     37      16  129118      -1.7503      0.95997
ZNF619             3   40518604   40531728     68      31  129118     -0.44103      0.67041
ZNF620             3   40547450   40559712     41      20  129118     -0.41155      0.65967
ZNF621             3   40566376   40581043     73      31  129118       1.0366      0.14995
CTNNB1             3   41236401   41281939    180      53  129118       0.8429      0.19964
ULK4               3   41288090   42056080   5170     101  129118      0.18396      0.42702
TRAK1              3   42055294   42267382   1210     111  129118       1.2119      0.11277
CCK                3   42299315   42307662     39      15  129118       0.3628      0.35838
LYZL4              3   42438575   42452125     92      36  129118     -0.13764      0.55474
VIPR1              3   42530791   42579065    284      67  129118      0.80353      0.21084
SEC22C             3   42589459   42642572    251      51  129118       1.5605     0.059316
SS18L2             3   42623332   42636490     69      25  129118      0.24317      0.40394
NKTR               3   42642147   42690233    205      34  129118       1.2525      0.10519
ZBTB47             3   42695176   42709072     72      27  129118       1.3119     0.094774
KLHL40             3   42727011   42733938     33      18  129118      0.03265      0.48698
HHATL              3   42734155   42744319     65      28  129118     -0.48438      0.68594
CCDC13             3   42749764   42814745    335      50  129118      0.12585      0.44993
HIGD1A             3   42824400   42846027     74      28  129118     -0.40449      0.65708
ACKR2              3   42850964   42908775    253      41  129118      0.16815      0.43323
CYP8B1             3   42913684   42917633     19      10  129118     -0.45892      0.67685
ZNF662             3   42947402   42960825     53      20  129118     -0.26905      0.60605
