GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ORC4               2  148687966  148779173    424      53  108197      0.46278      0.32176
MBD5               2  148778580  149271046   2283     124  108197      -0.6569      0.74438
EPC2               2  149402560  149545136    644      58  108197     -0.96097      0.83172
LYPD6B             2  149894981  150071776    963      98  108197     -0.50386      0.69282
LYPD6              2  150186499  150330662    629      81  108197        1.891     0.029313
MMADHC             2  150426147  150444330     85      25  108197       1.9884     0.023385
RND3               2  151324707  151344209     71      35  108197      0.95197      0.17055
RBM43              2  152104728  152118389     64      21  108197     0.056876      0.47732
NMI                2  152126982  152146430    132      27  108197      0.30436      0.38043
TNFAIP6            2  152214106  152236562    106      24  108197      0.22273      0.41187
RIF1               2  152266397  152333860    395      48  108197     -0.55259      0.70973
NEB                2  152341853  152591001   1100     105  108197      0.21671      0.41422
ARL5A              2  152657480  152685009    139      48  108197      0.58348      0.27979
CACNB4             2  152689285  152955593   1311      84  108197     -0.56242      0.71308
STAM2              2  152973315  153032506    298      43  108197     -0.26281      0.60365
FMNL2              2  153191684  153506348   1729     120  108197     -0.95658      0.83061
PRPF40A            2  153508107  153574628    325      51  108197      -1.2291      0.89048
ARL6IP6            2  153574407  153617767    227      54  108197      -1.9124      0.97209
RPRM               2  154333852  154335322      5       3  108197      0.39968       0.3447
GALNT13            2  154728426  155310489   3224     123  108197     -0.63425      0.73704
LOC100144595       2  155292365  155313950    112      38  108197      -1.0593      0.85526
KCNJ3              2  155555093  155714864    876     109  108197      0.32683       0.3719
NR4A2              2  157180944  157189287     15      10  108197     -0.84555       0.8011
GPD2               2  157291965  157442915    655      64  108197      -1.9018       0.9714
GALNT5             2  158114340  158167913    273      32  108197     -0.11033      0.54393
ERMN               2  158175125  158184146     37      20  108197      0.46283      0.32174
CYTIP              2  158271131  158300604    139      43  108197     0.056637      0.47742
ACVR1C             2  158383279  158485399    361      79  108197     -0.41369      0.66045
ACVR1              2  158592958  158732374    677     132  108197     -0.96798      0.83347
UPP2               2  158733213  158992666   1540     135  108197      0.79508      0.21328
CCDC148            2  159027869  159313297   1884      96  108197      0.80798      0.20955
PKP4               2  159313476  159537941   1245      58  108197      0.97028      0.16595
DAPL1              2  159651829  159672506    152      50  108197     0.048728      0.48057
TANC1              2  159825146  160089170   1487     108  108197       1.2514      0.10539
WDSUB1             2  160092304  160143304    388      31  108197       2.0014     0.022672
BAZ2B              2  160175490  160473059   1580     114  108197     -0.28811      0.61337
MARCH7             2  160568980  160625084    389      46  108197      -0.7911      0.78556
CD302              2  160625139  160655115    173      38  108197     -0.93583      0.82532
LY75-CD302         2  160625139  160761267    884      76  108197      -1.6557       0.9511
LY75               2  160659866  160761267    687      66  108197      -1.5127      0.93482
PLA2R1             2  160788523  160919126    768      79  108197      -1.2844       0.9005
ITGB6              2  160956182  161110349    755      80  108197      -2.0904      0.98171
RBMS1              2  161128662  161350366    971      72  108197      -1.5705      0.94185
TANK               2  161993438  162092687    342      48  108197     -0.56094      0.71258
PSMD14             2  162164786  162268228    353      52  108197      0.50772      0.30583
TBR1               2  162272620  162282381     26      16  108197      0.88851      0.18713
SLC4A10            2  162480699  162841786   1608      65  108197     -0.48866      0.68746
DPP4               2  162848751  162931052    354      56  108197     -0.83764      0.79888
GCG                2  162999379  163008914     25       8  108197      0.42646      0.33489
FAP                2  163027194  163100045    269      53  108197      0.97102      0.16577
IFIH1              2  163123589  163175218    213      25  108197       0.5805      0.28079
GCA                2  163200583  163236525    120      74  108197      0.09547      0.46197
KCNH7              2  163227917  163695257   2154     176  108197      -1.0805      0.86005
FIGN               2  164461447  164592618    549      88  108197      0.37977      0.35206
GRB14              2  165349323  165478360    592      86  108197      0.16465      0.43461
COBLL1             2  165536695  165698678    918      79  108197     -0.36087       0.6409
SLC38A11           2  165754709  165812035    324      41  108197     0.051894      0.47931
SCN3A              2  165944030  166060577    535      57  108197      0.35166      0.36255
SCN2A              2  165986659  166248820   1496     121  108197      0.46317      0.32162
CSRNP3             2  166326157  166545917    933     102  108197     -0.77677      0.78135
GALNT3             2  166604313  166650803    203      55  108197      0.50044      0.30838
TTC21B             2  166729872  166810348    437      55  108197       1.4686     0.070977
SCN1A              2  166845670  167005642    983      71  108197     -0.17187      0.56823
SCN9A              2  167051695  167232497   1028      93  108197      -1.0726      0.85827
SCN7A              2  167260083  167343481    416      55  108197      -1.2949      0.90232
XIRP2              2  167744997  168116263   2263      95  108197     0.051514      0.47946
B3GALT1            2  168346692  168727366   2065     212  108197       1.6829       0.0462
STK39              2  168810530  169104105   1909      98  108197       2.3846    0.0085485
CERS6              2  169312759  169631644   1944     160  108197       1.2588      0.10405
NOSTRIN            2  169643049  169721849    469      77  108197       0.6603      0.25453
SPC25              2  169727401  169747277    134      35  108197       1.1877      0.11749
