GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
UFC1               1  161123534  161128646     21      12  121312    -0.073757       0.5294
USP21              1  161129248  161135516     18      12  121312      0.50938      0.30524
PPOX               1  161135832  161148136     55      28  121312     -0.24099      0.59522
B4GALT3            1  161141100  161147758     24      15  121312     -0.32973       0.6292
ADAMTS4            1  161159538  161168845     45      26  121312    -0.064433      0.52569
NDUFS2             1  161167209  161184185     93      44  121312     -0.10975       0.5437
FCER1G             1  161185087  161189038     20      12  121312       1.4156      0.07845
APOA2              1  161192083  161193418      7       5  121312  -0.00075507       0.5003
TOMM40L            1  161195729  161200536     19      12  121312     -0.92942      0.82366
NR1I3              1  161199456  161208432     52      24  121312       1.0808       0.1399
PCP4L1             1  161228517  161255240    159      40  121312      -2.0268      0.97866
MPZ                1  161274525  161279762     23      11  121312       0.5569       0.2888
SDHC               1  161284166  161334541    350      22  121312     -0.22821      0.59026
CFAP126            1  161334521  161337673     29       5  121312      -1.0467      0.85238
FCGR2A             1  161475205  161489360     71      22  121312      0.55533      0.28933
HSPA6              1  161494036  161496687     14       8  121312     -0.65025      0.74223
FCGR3A             1  161511549  161520413     36      26  121312      0.12131      0.45172
FCGR2C             1  161551129  161571010     29      16  121312       1.6671     0.047743
FCGR3B             1  161592986  161601753     63      17  121312      0.29513      0.38395
FCGR2B             1  161632905  161648444     43      23  121312       3.0658    0.0010853
FCRLA              1  161676762  161684142     58      17  121312       1.2436      0.10683
FCRLB              1  161691598  161697933     51      19  121312       1.9046     0.028414
DUSP12             1  161719558  161726952     42      12  121312     -0.44111      0.67043
ATF6               1  161736034  161933860    937      47  121312      -1.0894      0.86201
OLFML2B            1  161952982  161994172    262      65  121312       0.7215       0.2353
NOS1AP             1  162039581  162339813   1845     125  121312      0.20891      0.41726
C1orf111           1  162343515  162347017     31      15  121312      -0.6111      0.72943
C1orf226           1  162348696  162356608     52      18  121312      -1.8826      0.97012
SH2D1B             1  162365056  162381928    101      22  121312     -0.10772      0.54289
UHMK1              1  162466964  162499419    139      19  121312     -0.57714      0.71808
UAP1               1  162531296  162570379    171      50  121312     -0.57955      0.71889
DDR2               1  162602228  162756409    781      75  121312     -0.56962      0.71553
HSD17B7            1  162760496  162782608     83      32  121312       1.0732      0.14158
C1orf110           1  162820766  162838605    150      32  121312     -0.23218       0.5918
RGS4               1  163038396  163046592     34      18  121312     0.041605      0.48341
RGS5               1  163112089  163291581   1127      79  121312      -1.0252      0.84736
NUF2               1  163291723  163325553    217      32  121312     0.049364      0.48031
PBX1               1  164528597  164821067   1555     212  121312      0.34623      0.36458
LMX1A              1  165171104  165325952    948     112  121312     -0.79537       0.7868
RXRG               1  165370159  165414592    287      46  121312        1.445     0.074231
LRRC52             1  165513478  165533185    148      41  121312    -0.043983      0.51754
MGST3              1  165600110  165625373    206      44  121312     0.052756      0.47896
ALDH9A1            1  165631449  165667900    259      40  121312      0.82114      0.20578
TMCO1              1  165693528  165738159    201      55  121312       1.4879     0.068385
UCK2               1  165796732  165880855    461     100  121312       1.7138     0.043282
FAM78B             1  166026663  166135992    624      59  121312      0.55344      0.28998
POGK               1  166808681  166823709     58      27  121312      0.27386       0.3921
TADA1              1  166825747  166845654    126      26  121312     -0.93143      0.82418
ILDR2              1  166882441  166944576    220      59  121312      -0.9484      0.82854
MAEL               1  166958394  166991451    148      39  121312     -0.70334      0.75908
GPA33              1  167022082  167059868    214      56  121312      -2.2703      0.98841
DUSP27             1  167063314  167098402    234      48  121312      -1.3861      0.91715
POU2F1             1  167190066  167396582   1002      68  121312      0.27335      0.39229
CD247              1  167399877  167487847    547     127  121312     -0.36473      0.64235
CREG1              1  167510250  167523056     72      21  121312    -0.022301       0.5089
RCSD1              1  167599474  167677933    562      99  121312     -0.70424      0.75936
MPZL1              1  167691187  167761156    377      60  121312     -0.52155      0.69901
ADCY10             1  167778357  167883608    671      98  121312     -0.81101      0.79132
MPC2               1  167885913  167906307     80      30  121312     -0.59469      0.72398
DCAF6              1  167905797  168045081    689      63  121312    -0.047969      0.51913
GPR161             1  168048780  168106905    290      44  121312     -0.17498      0.56945
TIPRL              1  168148171  168171352    130      30  121312      0.73841      0.23013
SFT2D2             1  168195255  168212088     95      29  121312      0.30392       0.3806
TBX19              1  168250278  168283664    190      54  121312       1.3874     0.082661
XCL2               1  168510003  168513235     15       8  121312      -1.3542      0.91217
XCL1               1  168545711  168551315     43      18  121312      -1.5658       0.9413
DPT                1  168664695  168698442    283      48  121312      0.50419      0.30706
LOC101928596       1  169073226  169074145     12       5  121312      0.33138      0.37018
ATP1B1             1  169075947  169101960    186      49  121312      0.30314      0.38089
NME7               1  169101258  169337186   1531      59  121312       1.5302     0.062982
BLZF1              1  169337122  169365782    148      35  121312       0.6196      0.26776
CCDC181            1  169364108  169429907    366      49  121312       1.1191      0.13155
