GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
FAM50B             6    3849632    3851551      6       4  107853      -3.3353      0.99957
PRPF4B             6    4021563    4065217    210      35  107853      -1.1162      0.86784
FAM217A            6    4068593    4079457     60      14  107853      -1.4382      0.92481
C6orf201           6    4079440    4131000    287      42  107853     -0.39828      0.65479
ECI2               6    4115927    4135831    100      21  107853      0.23135      0.40852
CDYL               6    4706393    4955778   1428     156  107853       1.4257     0.076974
RPP40              6    4995280    5004292     69      18  107853     -0.69293      0.75582
LYRM4              6    5047395    5261172   1502     105  107853     0.051317      0.47954
PPP1R3G            6    5085720    5087455      8       3  107853      0.43695      0.33107
FARS2              6    5261251    5771816   3295     290  107853     -0.11319      0.54506
NRN1               6    5998232    6007838     59      18  107853      0.32075       0.3742
F13A1              6    6144311    6320924   1192     203  107853     -0.23268      0.59199
LY86               6    6588934    6655216    551      86  107853     -0.30341      0.61921
RREB1              6    7107830    7252213    673      99  107853      0.20317       0.4195
SSR1               6    7281283    7313541    250      35  107853       1.0629      0.14391
CAGE1              6    7326887    7389976    372      56  107853      0.60748      0.27177
RIOK1              6    7390062    7418270    156      39  107853     -0.16951       0.5673
DSP                6    7541808    7586946    213      53  107853      0.30786      0.37909
SNRNP48            6    7590432    7612200    110      29  107853      0.40835      0.34151
BMP6               6    7727011    7881972    956     128  107853      0.58539      0.27914
TXNDC5             6    7881483    7911047    213      48  107853     0.037675      0.48497
BLOC1S5            6    8013800    8064647    452      30  107853       -1.666      0.95214
EEF1E1             6    8073593    8102828    151      37  107853     -0.21527      0.58522
SLC35B3            6    8413301    8435794    115      18  107853     -0.64373      0.74013
OFCC1              6    9697863   10211841   3111     224  107853      -1.1794      0.88088
TFAP2A             6   10393419   10419797     89      33  107853      0.54983      0.29122
GCNT2              6   10521542   10629601    710      93  107853     -0.66745      0.74776
C6orf52            6   10671651   10695030    111      29  107853      0.59143      0.27712
PAK1IP1            6   10695180   10710015     82      15  107853      0.71851      0.23622
TMEM14C            6   10723148   10741577    121      33  107853      0.79451      0.21345
TMEM14B            6   10747995   10770389    145      55  107853      0.97702      0.16428
MAK                6   10762956   10838788    393      67  107853      0.23381      0.40757
GCM2               6   10873456   10882098     50      24  107853     -0.75999      0.77637
SYCP2L             6   10887064   10974542    739      81  107853      -1.2017      0.88527
ELOVL2             6   10980992   11044624    359      54  107853      0.52865      0.29853
SMIM13             6   11094266   11138971    319      39  107853     -0.14689      0.55839
ERVFRD-1           6   11102722   11112071     76      23  107853      0.44661      0.32758
NEDD9              6   11183531   11382581   1260     179  107853       1.4656     0.071385
TMEM170B           6   11538460   11583757    236      42  107853     -0.10151      0.54043
ADTRP              6   11711505   11779861    426      57  107853       2.2771     0.011391
HIVEP1             6   12012724   12212270   1251     117  107853       2.0182     0.021784
EDN1               6   12290529   12297427     42      18  107853       0.6624      0.25386
PHACTR1            6   12716888   13290476   3101     171  107853       1.6839     0.046101
LOC100130357       6   13279527   13297314    140      26  107853     -0.23184      0.59167
TBC1D7             6   13305183   13328787    163      24  107853     -0.26523      0.60458
GFOD1              6   13363587   13487869    720      90  107853      0.51855      0.30204
SIRT5              6   13574506   13615390    151      49  107853      0.52729      0.29899
NOL7               6   13612531   13633089     67      23  107853     -0.19601       0.5777
RANBP9             6   13621730   13711796    330      69  107853       1.5085     0.065716
MCUR1              6   13786781   13814794    137      54  107853      0.59746       0.2751
RNF182             6   13924677   13980240    276      48  107853      0.63789      0.26177
CD83               6   14117487   14137149     93      29  107853      -1.1246      0.86962
JARID2             6   15246206   15522273   1563     110  107853     -0.93604      0.82537
DTNBP1             6   15523032   15663289    729      68  107853     -0.64652      0.74103
MYLIP              6   16129277   16148479     89      37  107853       1.9302     0.026793
GMPR               6   16238811   16295780    336      58  107853       1.4266     0.076843
ATXN1              6   16299343   16761721   2822     285  107853        1.419     0.077955
LOC101928433       6   16762102   16765225      6       4  107853     -0.93114      0.82411
STMND1             6   17102489   17131603    162      33  107853      0.63767      0.26184
RBM24              6   17281739   17294102     50      25  107853    -0.057236      0.52282
CAP2               6   17393447   17558023    992     102  107853      0.11221      0.45533
FAM8A1             6   17600518   17611950     49      22  107853      0.31173      0.37762
NUP153             6   17615266   17707065    546      67  107853     -0.34821      0.63616
KIF13A             6   17759414   17987864   1297      74  107853      -1.8946      0.97093
NHLRC1             6   18120718   18122851     10       5  107853       1.3609     0.086776
TPMT               6   18128542   18155374    144      34  107853      0.56787      0.28506
KDM1B              6   18155619   18224085    462      60  107853       1.5089     0.065658
DEK                6   18224400   18264799    176      50  107853      -1.0644      0.85642
RNF144B            6   18277602   18469105   1333      86  107853      0.25164      0.40066
ID4                6   19837579   19842431     32      18  107853        0.113      0.45501
MBOAT1             6   20099915   20212695    687     123  107853      -0.1307      0.55199
E2F3               6   20402137   20493945    438      73  107853       1.5184     0.064453
CDKAL1             6   20534688   21232635   4112     160  107853      0.14776      0.44127
SOX4               6   21593972   21598850     15       8  107853      0.21203      0.41604
PRL                6   22287473   22303082     80      36  107853      0.75668      0.22462
