GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
SYT11              1  155829260  155854990     84      34  103765      0.24799      0.40207
RIT1               1  155867599  155881193     47      17  103765      0.39693      0.34571
KIAA0907           1  155882834  155904209     64      25  103765      0.28302      0.38858
RXFP4              1  155911480  155912625      4       2  103765      -2.1429      0.98394
ARHGEF2            1  155916431  155953396    116      36  103765    -0.032971      0.51315
SSR2               1  155978839  155990758     37      17  103765       1.3868     0.082754
UBQLN4             1  156002945  156023613     65      31  103765      0.80357      0.21082
LAMTOR2            1  156024517  156028301     12       7  103765      0.58389      0.27965
RAB25              1  156030966  156040295     30      23  103765      0.77533      0.21907
MEX3A              1  156041804  156051789     26      14  103765      0.30406      0.38054
LMNA               1  156052369  156109880    261      52  103765     -0.13639      0.55424
SEMA4A             1  156117145  156147542    120      44  103765      0.44194      0.32927
SLC25A44           1  156163728  156182587     76      27  103765      0.35711      0.36051
PMF1               1  156182779  156209868    155      37  103765      0.47159      0.31861
PMF1-BGLAP         1  156182779  156213123    167      42  103765      0.53546      0.29617
BGLAP              1  156211951  156213123      3       2  103765       1.4299     0.076374
PAQR6              1  156213112  156217908     18      11  103765       1.1201      0.13134
SMG5               1  156219015  156252676    162      33  103765     -0.49206      0.68866
TMEM79             1  156252704  156262234     41      17  103765    -0.074504       0.5297
GLMP               1  156262478  156265480     13       6  103765      0.73761      0.23037
VHLL               1  156268415  156269428      5       3  103765     -0.81724       0.7931
CCT3               1  156278752  156308206    132      25  103765     -0.48311      0.68549
TSACC              1  156307105  156316786     31      15  103765     -0.70381      0.75922
RHBG               1  156338980  156355013     99      29  103765      -1.3799       0.9162
C1orf61            1  156374048  156426441    184      85  103765      -1.3535      0.91205
MEF2D              1  156433513  156470634    176      46  103765      -1.0345      0.84954
IQGAP3             1  156495197  156542396    210      47  103765      -0.4525      0.67454
TTC24              1  156549519  156556562     36      11  103765      -1.2022      0.88536
APOA1BP            1  156561554  156564091     18       3  103765      -0.8674      0.80714
GPATCH4            1  156564100  156571288     60      10  103765      -1.7495       0.9599
HAPLN2             1  156589085  156595517     18       9  103765      -1.2491      0.89419
BCAN               1  156611740  156629324     92      40  103765       -1.123      0.86928
NES                1  156638555  156647189     44      16  103765      -1.5045      0.93378
CRABP2             1  156669398  156675608     33      19  103765       1.0415      0.14883
ISG20L2            1  156691687  156698577     25      15  103765      0.42947      0.33379
RRNAD1             1  156698263  156706752     35      19  103765     0.030767      0.48773
MRPL24             1  156707094  156710923     16      10  103765      0.27631      0.39116
HDGF               1  156711899  156722240     32      16  103765      0.83178      0.20277
PRCC               1  156737274  156770609    155      35  103765     -0.62484      0.73396
SH2D2A             1  156776035  156786640     46      23  103765     -0.90883      0.81828
NTRK1              1  156785542  156851642    322      96  103765       1.3992     0.080872
INSRR              1  156810665  156828712     59      35  103765      0.87195      0.19162
PEAR1              1  156863496  156886226    127      28  103765       0.3932      0.34709
LRRC71             1  156890400  156902881     60      17  103765     -0.62736      0.73479
ARHGEF11           1  156904632  157015512    455      48  103765     -0.14739      0.55859
ETV3L              1  157061835  157069600     64      25  103765      -1.4697      0.92917
ETV3               1  157094459  157108383     43      30  103765      0.28024      0.38965
FCRL5              1  157483167  157522310    262      30  103765     -0.30343      0.61922
FCRL4              1  157543539  157567870    129      29  103765      0.64567      0.25925
FCRL3              1  157646271  157670775    104      34  103765       1.6322     0.051323
FCRL2              1  157715523  157747119    266      29  103765       1.1939      0.11627
FCRL1              1  157764193  157789940    156      29  103765       1.5601     0.059367
CD5L               1  157796861  157811634     55      19  103765        1.177       0.1196
KIRREL             1  157963063  158065846    598     115  103765     -0.10624       0.5423
CD1D               1  158147828  158156217     31      10  103765      0.37173      0.35505
CD1A               1  158218119  158228059     67      26  103765      -1.4644      0.92845
CD1C               1  158259563  158264564     27      12  103765      -1.5413      0.93838
CD1B               1  158297740  158301321     33      21  103765      0.86897      0.19243
CD1E               1  158323486  158327343     16      12  103765     -0.94143      0.82676
OR10T2             1  158368312  158369256     11       5  103765      0.40866      0.34139
OR10K2             1  158389718  158390656      6       3  103765     -0.85805      0.80457
OR10K1             1  158435352  158436293      6       2  103765       1.2363      0.10817
OR10R2             1  158449668  158450675     13       8  103765     -0.22681      0.58971
OR6Y1              1  158516918  158517895     10       6  103765      0.51729      0.30248
OR6P1              1  158532441  158533394     13       8  103765     -0.31383      0.62318
OR10X1             1  158548709  158549689     11       4  103765      0.48127      0.31516
OR10Z1             1  158576229  158577170      7       5  103765       1.7091     0.043715
SPTA1              1  158580496  158656506    458      69  103765      0.22557      0.41077
OR6K2              1  158669468  158670442      5       3  103765      0.56734      0.28524
OR6K3              1  158686958  158687905      9       5  103765    -0.087272      0.53477
OR6K6              1  158724606  158725637     22       4  103765      -1.3069      0.90438
OR6N1              1  158735534  158736472     10       4  103765     -0.32593      0.62776
